Compensation_and_Benefits,Work_Life_balance,Attrition_rate
1,3.0,0.04498554063434244
0,1.0,0.0932565801325323
1,1.0,0.21118133222971525
0,4.0,0.07599730733738748
1,4.0,0.1250500664680439
0,1.0,0.04490921574134207
1,3.0,0.052061198747549706
0,4.0,0.11119595983325664
0,4.0,0.11123983823585572
1,2.0,0.1250500664680439
0,2.0,0.024446845811743164
0,3.0,0.10734517347545615
0,2.0,0.19407494710000797
1,1.0,0.07304832929452942
1,3.0,0.14021534526216387
1,3.0,0.05810859925990562
0,3.0,0.023399832547004177
0,4.0,0.057969274447333095
1,1.0,0.090232205191271
0,1.0,0.11250351945153042
1,2.0,0.0320928978846324
0,2.0,0.1170638080989817
1,1.0,0.08668061497042617
0,1.0,0.18792379943184293
0,4.0,0.185460868993505
0,3.0,0.028314897492279997
1,3.0,0.055366211823978384
0,4.0,0.07798469885610092
1,1.0,0.023749571669572953
0,3.0,0.092679347385481
1,3.0,0.09372660659144892
1,4.0,0.017973878787318993
0,1.0,0.15477356690775448
0,3.0,0.05140548373533577
0,2.0,0.10793720045848969
0,3.0,0.055508166709385555
0,2.0,0.07804442172209809
0,3.0,0.16995426732685476
0,2.0,0.14944003104400602
0,2.0,0.10024678777837458
0,1.0,0.06719659128533657
0,2.0,0.1170638080989817
0,2.0,0.06693604940273046
0,3.0,0.1535021376156961
0,1.0,0.013486639541231514
0,2.0,0.04837999251959938
1,3.0,0.08134266791240366
0,4.0,0.1199411443492783
1,2.0,0.024707568312971745
1,1.0,0.14621279920362956
0,3.0,0.20893530337162103
1,2.0,0.14895390656380264
0,1.0,0.050158683356746975
0,1.0,0.038594640202702285
1,2.0,0.04582253535597312
0,2.0,0.12372499007539423
1,4.0,0.13654401947777628
0,3.0,0.14962808183304563
0,2.0,0.06256111382902846
0,2.0,0.08990900749212147
0,3.0,0.05133244096640943
1,1.0,0.07060026884359719
0,1.0,0.15467482085525655
1,4.0,0.025141193335498583
1,3.0,0.19589300663102877
1,1.0,0.09424649151968913
1,2.0,0.07804442172209809
1,3.0,0.10276442892525828
1,4.0,0.20899982262247796
0,3.0,0.07410075001939323
0,3.0,0.04213523910215882
1,3.0,0.01190233387857693
1,2.0,0.12421960298209289
0,3.0,0.1115464188252731
1,1.0,0.12214589733954903
1,3.0,0.13053424286239687
0,2.0,0.02916214697830213
0,3.0,0.13440390538948674
0,3.0,0.05169728334737609
0,2.0,0.0334972198317135
0,3.0,0.20045281060936412
0,4.0,0.14504328136206873
1,1.0,0.10300327441226001
0,1.0,0.10498757608005997
1,4.0,0.12187335658913134
0,1.0,0.12108988668163392
1,1.0,0.13453737734994506
0,3.0,0.11110814203493037
0,3.0,0.2063577067737237
0,3.0,0.145730363957866
1,1.0,0.10000143390673658
1,3.0,0.10628890083217693
0,1.0,0.06522979827512138
1,3.0,0.016703693277081877
0,4.0,0.14849137316622796
0,3.0,0.12264975841213459
0,1.0,0.10734517347545615
0,3.0,0.0681690134633585
0,1.0,0.02941545884070573
0,1.0,0.076179313787694
0,1.0,0.20827950540592988
1,1.0,0.02865432934186703
1,3.0,0.10054044795461956
0,2.0,0.1498155769360289
1,3.0,0.04391341802413276
0,1.0,0.07148450218771746
0,2.0,0.20677509312904688
0,1.0,0.1925113423492463
0,2.0,0.03258996126150362
1,1.0,0.00434825919811899
0,4.0,0.21446518299131825
0,1.0,0.1640577736272388
0,3.0,0.05372334889928413
1,1.0,0.07447008991897221
1,3.0,0.1312333158808249
1,2.0,0.006677045902510854
0,4.0,0.11780212322754441
1,4.0,0.058456296914122144
1,2.0,0.10605777026327988
1,3.0,0.026607030851337542
0,2.0,0.14694390368315588
0,3.0,0.06706638526078865
1,1.0,0.0853408053794034
1,2.0,0.11978150510147767
0,2.0,0.03978398985052814
0,2.0,0.0014939496173704313
1,1.0,0.10911055122387651
1,4.0,0.14989576235454363
1,4.0,0.12049759989684826
1,2.0,0.06276312480043784
0,2.0,0.08116825526148182
1,4.0,0.2164549371245973
1,1.0,0.16984309945780257
0,2.0,0.14225306411235428
1,3.0,0.0048358996495810325
1,2.0,0.006290993684275363
1,1.0,0.20655161562629532
1,1.0,0.14927840089229655
0,4.0,0.07750585987721748
1,4.0,0.034644428317083524
0,1.0,0.14397008962489743
1,1.0,0.0352962379550471
0,2.0,0.10942403560316309
0,1.0,0.19957852459531752
1,1.0,0.13305616423801225
1,1.0,0.10564037047661759
0,4.0,0.10117386348600425
1,1.0,0.05564997793244913
0,2.0,0.08186437712930192
0,3.0,0.011433624272044769
0,3.0,0.10257294750007742
0,1.0,0.1394085145489024
0,3.0,0.21483573301477463
1,1.0,0.08985505044079005
0,1.0,0.1446102552126303
0,1.0,0.06647884924278927
0,4.0,0.11211315467918637
0,3.0,0.13647907586750102
0,1.0,0.015148593352745043
0,3.0,0.1414693130184074
1,1.0,0.12972258949342247
0,3.0,0.14547353443581224
0,3.0,0.10049156239819451
0,1.0,0.1122000427857956
1,1.0,0.10286003455069997
1,1.0,0.10893095863097985
0,4.0,0.00992532497223096
0,1.0,0.08734470694587035
0,3.0,0.10591883225551413
0,4.0,0.0866250998185336
0,2.0,0.14870945115641318
1,1.0,0.12516267550763344
0,3.0,0.13151121229972199
1,3.0,0.07786516522219182
1,4.0,0.19696995414237833
1,2.0,0.11986136104897761
0,1.0,0.10433048436989491
1,4.0,0.08668061497042617
0,1.0,0.08163278902919835
1,1.0,0.05670900022118813
1,3.0,0.06100221876072646
0,1.0,0.05921815336942476
1,2.0,0.08751012893873374
1,3.0,0.1161115083025125
0,3.0,0.08301557147221932
0,2.0,0.1551424041978562
0,3.0,0.14495689865430259
0,3.0,0.046654823696094354
0,3.0,0.20534872832011744
0,4.0,0.04205744852533719
0,2.0,0.10209266322136423
0,2.0,0.11115206110333593
1,2.0,0.11885791473945143
0,4.0,0.04112082883384285
0,3.0,0.11627784752464676
0,2.0,0.11215660877424746
0,2.0,0.13109399740133332
0,3.0,0.13298815069664696
1,2.0,0.10711651307925346
1,2.0,0.13373300663944213
0,4.0,0.05838682751388843
1,3.0,0.09288960202389467
0,4.0,0.0843256700530211
0,1.0,0.04582253535597312
0,4.0,0.04882671030292153
1,1.0,0.2001280149328962
1,1.0,0.06450122699108482
0,2.0,0.0767237252172105
0,2.0,0.13035850203655447
0,1.0,0.102188901134021
0,4.0,0.029836763453504507
1,1.0,0.09209906524613043
1,2.0,0.07858061204790515
1,2.0,0.06208857120438489
0,1.0,0.10789178721653042
0,2.0,0.10587247623648814
0,3.0,0.020307967210355306
0,1.0,0.02626330359476334
0,1.0,0.188284156242501
0,3.0,0.12341916760777054
0,3.0,0.13325984474704758
0,3.0,0.09414271319522638
1,3.0,0.012276403251315402
1,1.0,0.051915743646367696
0,3.0,0.15355250903405016
0,3.0,0.043451571243971754
1,3.0,0.13931483077897294
0,5.0,0.003957202767152034
1,3.0,0.21578357225842476
0,1.0,0.12402971038573873
1,4.0,0.13871865214317383
1,1.0,0.11829096914230404
0,2.0,0.20692245458393074
1,1.0,0.10338426077965225
1,1.0,0.16614236540150332
0,4.0,0.011714999943948852
1,4.0,0.15382880086200254
0,3.0,0.06303200059745512
1,1.0,0.15362798728417834
1,2.0,0.1971140676632514
1,2.0,0.0934134805102547
0,2.0,0.031427724012935865
0,2.0,0.07875881729214332
0,2.0,0.0903934545999282
1,1.0,0.11370766560137609
0,1.0,0.09640311457282306
1,1.0,0.1430577051372425
0,1.0,0.03537752390965535
0,2.0,0.027719178733311065
0,4.0,0.19805921218131287
1,1.0,0.149842316702142
0,1.0,0.10442461898421693
0,1.0,0.11224345672483246
0,3.0,0.1829426263786541
0,1.0,0.11267649454246165
1,3.0,0.15026862065587737
1,1.0,0.13931483077897294
1,3.0,0.01311515086449179
0,3.0,0.03545876767314336
0,3.0,0.10875103154520115
0,4.0,0.09665699255703566
0,2.0,0.13000584610817686
0,4.0,0.19995633105931937
0,3.0,0.07774551427210913
0,1.0,0.04551871983458614
0,1.0,0.20462924392444676
0,3.0,0.04808141894102614
0,2.0,0.13799032906248163
0,1.0,0.1535021376156961
0,5.0,0.05264154222914508
0,2.0,0.15372847793174707
0,2.0,0.06536183601272448
0,2.0,0.07911444322289056
0,2.0,0.030340878178128798
1,4.0,0.12097175186322766
1,1.0,0.0747157102386472
0,4.0,0.1532496479393794
0,2.0,0.056919842486294094
1,4.0,0.076179313787694
0,2.0,0.12010049332148567
0,3.0,0.03283791094679978
0,2.0,0.05831732306931412
0,2.0,0.12191234391625096
0,1.0,0.11751572270753655
1,1.0,0.1229583570114615
1,1.0,0.02686435346220514
1,5.0,0.04867795647385474
0,2.0,0.009641081755623448
1,3.0,0.10175511535601857
0,4.0,0.037476225243357406
1,1.0,0.13722250562545232
1,3.0,0.11254679319044901
0,1.0,0.06350123838299625
1,1.0,0.033250300676035814
0,1.0,0.010303608197883618
0,2.0,0.03594534569276396
0,3.0,0.12311223825438306
1,4.0,0.09816765298063207
0,4.0,0.1135793925724332
1,1.0,0.20327583488516546
1,1.0,0.14036946366697303
0,1.0,0.12986434387409684
0,4.0,0.00415283603518687
1,4.0,0.001096743468620958
0,3.0,0.15497056652044372
0,4.0,0.09645393850550858
1,2.0,0.0908223177768481
1,2.0,0.05140548373533577
0,3.0,0.06562551610809703
1,2.0,0.1541287666620648
1,2.0,0.1161115083025125
0,3.0,0.10357421731720698
0,1.0,0.09563784449590669
0,4.0,0.0014939496173704313
0,4.0,0.2081391212364647
0,3.0,0.18483843047863965
0,3.0,0.03763649544861718
0,1.0,0.027804415171765455
1,1.0,0.11455830398666404
0,2.0,0.13865560914183594
0,3.0,0.033250300676035814
1,2.0,0.02199348611961086
0,1.0,0.11071195334200494
1,2.0,0.030508565650672538
0,3.0,0.001096743468620958
0,3.0,0.1548721486882065
1,2.0,0.11759764497749489
1,3.0,0.14192255109903926
1,4.0,0.14544493674849904
1,3.0,0.0011961252831287413
0,1.0,0.031260996491647645
0,2.0,0.07678406686990451
1,4.0,0.09776691276159204
1,1.0,0.02012955875898665
1,1.0,0.0032708278812574655
0,4.0,0.041745885235022095
0,3.0,0.10933457270673112
1,2.0,0.11163383096821311
1,3.0,0.07780535442019947
1,1.0,0.107664403179229
0,5.0,0.02322468666999666
0,1.0,0.08093530749730833
0,3.0,0.10911055122387651
1,2.0,0.1541287666620648
0,2.0,0.1144312070016337
0,2.0,0.06700123357053628
1,2.0,0.051988489691896
0,1.0,0.18109902419650645
1,3.0,0.09367448128669352
0,2.0,0.11755669320765402
1,3.0,0.08443890126309983
1,2.0,0.20020225046805756
1,3.0,0.1153591924571966
1,3.0,0.107664403179229
1,2.0,0.12183435159199643
0,1.0,0.0772056295447248
1,3.0,0.05133244096640943
0,4.0,0.16173319815135917
1,3.0,0.04391341802413276
0,2.0,0.20947059750843164
0,4.0,0.15243454425415234
0,3.0,0.14249245356651022
1,2.0,0.04582253535597312
1,2.0,0.11531721456063451
0,3.0,0.19687625723088426
0,2.0,0.14968170847990803
0,4.0,0.20535446307969787
0,3.0,0.21412149846575054
1,3.0,0.020040283823511328
1,4.0,0.12206811671424313
1,3.0,0.1037164505909669
1,2.0,0.009546232741679712
1,4.0,0.05699005223798249
0,2.0,0.09831753876813518
1,3.0,0.13288601763240246
1,2.0,0.03242444609209112
0,3.0,0.0833587498929337
1,1.0,0.08093530749730833
0,2.0,0.15145229535011887
1,3.0,0.21512908596096728
0,1.0,0.12253374575208777
1,2.0,0.188017182362658
0,3.0,0.13116368755102656
0,3.0,0.15474889580780019
0,4.0,0.09906377769077054
0,3.0,0.07079026418113402
1,1.0,0.0932565801325323
0,3.0,0.0009973080788990723
0,1.0,0.041277334653238185
0,2.0,0.19416979617759114
0,2.0,0.20779504644065475
0,1.0,0.04650384718896352
0,4.0,0.1353002998788936
1,3.0,0.07459296061237343
0,1.0,0.061478572187789064
0,1.0,0.10423626137063376
1,1.0,0.15570350690471846
0,4.0,0.07798469885610092
1,3.0,0.06215617893397331
0,2.0,0.012929109723770477
1,4.0,0.10165846835519597
0,3.0,0.11702261204159839
1,1.0,0.13046399339592876
0,4.0,0.15390393319477205
0,3.0,0.17545475830704532
1,2.0,0.07792494669514366
1,2.0,0.08466503412959837
0,3.0,0.1406460360706961
0,1.0,0.1080733132639344
1,4.0,0.11726950580187392
1,3.0,0.09512461718076494
1,3.0,0.08877043526707691
0,3.0,0.15199705373401562
0,3.0,0.19557164952243725
0,1.0,0.0337437538482302
1,1.0,0.15137407947961937
0,3.0,0.03779659976867578
1,1.0,0.12077450257330644
1,1.0,0.04205744852533719
0,2.0,0.019144934726897787
0,1.0,0.07204970904691056
1,4.0,0.09455723230711195
1,3.0,0.0961486317081849
1,1.0,0.010963663324288822
0,3.0,0.20883335739115835
1,4.0,0.09414271319522638
1,1.0,0.13363186070625627
0,3.0,0.06195325392338583
1,4.0,0.09398685963953325
1,1.0,0.20637394970885536
0,3.0,0.04778223425912665
1,2.0,0.11615312171641994
1,1.0,0.19573282665140318
1,2.0,0.02966837371820471
0,3.0,0.07774551427210913
0,2.0,0.12452254231172538
0,2.0,0.14621279920362956
0,1.0,0.21213888086472682
1,3.0,0.09701140877816689
0,2.0,0.11861538145835851
1,1.0,0.08990900749212147
0,1.0,0.14475490668744578
1,2.0,0.12093233782351935
0,1.0,0.11349377861719215
0,3.0,0.10684141516920652
0,2.0,0.05220650597838812
0,2.0,0.04298829755689395
0,3.0,0.21220096274961447
1,3.0,0.020218786544763254
1,1.0,0.07116940841534715
1,1.0,0.04650384718896352
0,1.0,0.09931134758945379
0,1.0,0.09146252990226807
0,4.0,0.21570974909886598
1,5.0,0.05990709603768888
0,1.0,0.09204616045534107
1,1.0,0.13430364704810993
0,2.0,0.03578332133472658
1,2.0,0.09466061488099374
1,3.0,0.1250876197047623
0,3.0,0.2115966033332817
0,4.0,0.06887752421106605
0,1.0,0.03316790858107109
0,3.0,0.08673610327306584
1,4.0,0.02873907634486477
0,3.0,0.10068696612176296
1,4.0,0.0032708278812574655
0,4.0,0.1857741457866299
0,3.0,0.08784025461003352
0,1.0,0.1524088957816074
1,2.0,0.1434123301463926
0,1.0,0.04770734243004084
0,1.0,0.13171898868173082
1,1.0,0.040099596224593026
1,3.0,0.11519116510155028
1,4.0,0.07422398476433477
1,3.0,0.033250300676035814
0,3.0,0.12425753015909369
0,3.0,0.034317506119288264
1,2.0,0.17545475830704532
1,3.0,0.1072537733409925
0,2.0,0.16306800763356946
0,3.0,0.04135552707162155
1,1.0,0.08460854206768796
1,4.0,0.15546020774095182
1,4.0,0.0032708278812574655
0,3.0,0.10054044795461956
0,2.0,0.11930083942673751
0,1.0,0.14338284796186987
0,2.0,0.0959956509360714
0,3.0,0.1980510795465685
0,2.0,0.01376473762662881
0,1.0,0.05564997793244913
1,1.0,0.13257880463629726
0,4.0,0.10628890083217693
1,2.0,0.07483833893916758
1,2.0,0.062291292672213144
0,3.0,0.09372660659144892
0,3.0,0.09640311457282306
0,3.0,0.11792458606281585
0,3.0,0.023749571669572953
1,2.0,0.12459810667235835
0,4.0,0.12226243627317447
0,2.0,0.11510703554918814
1,1.0,0.14930536775423348
0,2.0,0.09252139184095139
0,4.0,0.1516084314232767
1,4.0,0.06868467818223431
0,1.0,0.14550211989185743
0,3.0,0.19230963841560536
0,2.0,0.015424043397180252
0,4.0,0.1309893461221263
0,1.0,0.1135793925724332
0,3.0,0.08612425269058906
0,3.0,0.1339012861187314
0,3.0,0.01597362902611637
1,1.0,0.17330802647625182
0,3.0,0.033250300676035814
1,3.0,0.13731892442962954
0,4.0,0.2057514095703896
1,1.0,0.212266361478917
0,3.0,0.1521002735958375
0,4.0,0.1455592541349425
1,4.0,0.0018903007493887372
1,3.0,0.06615129914075912
1,1.0,0.09130282255021002
0,3.0,0.09786724052772076
1,1.0,0.027121271627818223
1,2.0,0.045138072974555056
0,2.0,0.20441929337910697
0,1.0,0.11202618619448453
0,2.0,0.06168221150826663
0,1.0,0.10582609852253555
0,3.0,0.06945434028700428
1,2.0,0.0702194292370926
1,1.0,0.1405232482222428
0,3.0,0.11893861179111838
1,1.0,0.09194027473770634
1,1.0,0.044527003093858375
1,1.0,0.052061198747549706
0,2.0,0.21250324261505868
0,4.0,0.13406919509295334
1,4.0,0.20752953366755683
1,4.0,0.09162200745644625
0,3.0,0.13647907586750102
0,3.0,0.021197188733996158
0,2.0,0.1430577051372425
0,2.0,0.02225807991411094
0,1.0,0.02181685763320705
1,3.0,0.0030742458203904975
0,3.0,0.07091677086842299
0,1.0,0.14524440994020477
1,2.0,0.20100990484378986
0,2.0,0.12264975841213459
0,1.0,0.14174160837434127
1,1.0,0.12444690983522164
0,3.0,0.12307379402089122
0,2.0,0.13423673452865947
0,5.0,0.12108988668163392
0,2.0,0.08180652243839975
0,1.0,0.04182383625403496
1,3.0,0.1883534369789908
0,3.0,0.15417861512608558
0,1.0,0.12512515604828972
0,3.0,0.06208857120438489
0,4.0,0.057760023398578754
0,1.0,0.11180841274979757
0,2.0,0.20674864253270797
1,2.0,0.03545876767314336
1,1.0,0.07810411531015826
0,1.0,0.0784021446764113
0,3.0,0.02348733636348184
0,4.0,0.15560630843614714
1,1.0,0.14140865890760212
0,3.0,0.10180340469269325
0,3.0,0.04360567845833825
0,1.0,0.21413385262841553
0,2.0,0.11202618619448453
0,1.0,0.1494938166572755
1,2.0,0.012649676306814746
0,1.0,0.11556879298882954
0,1.0,0.09178125560457354
0,1.0,0.1062427179401817
1,1.0,0.08011639772476344
0,1.0,0.08070190441053604
0,3.0,0.09926188049887115
0,4.0,0.10937931455038945
0,4.0,0.052786259757673
0,2.0,0.15058646490452812
1,1.0,0.12226243627317447
1,4.0,0.1549951453994732
0,1.0,0.022169928468539653
0,3.0,0.05249667754140358
0,1.0,0.14561633952731398
0,3.0,0.08460854206768796
0,4.0,0.0650314941169725
0,1.0,0.06316623649998337
1,2.0,0.001593117472898095
0,2.0,0.11877714405322373
0,1.0,0.13808574249553318
0,1.0,0.16414114456977325
0,3.0,0.2117333998547514
0,4.0,0.133192011200392
0,4.0,0.19004857636725586
1,1.0,0.09491863993114334
1,5.0,0.08920553566781358
0,1.0,0.0765425222593966
0,1.0,0.13433708121258953
0,3.0,0.03366161859199089
1,2.0,0.010398052837137165
0,1.0,0.013300994053774431
0,1.0,0.12391556912924162
1,3.0,0.14264165305505774
0,1.0,0.019503642411495388
1,1.0,0.15852278341867085
0,3.0,0.15494597741484784
1,3.0,0.06810441096775961
0,3.0,0.12341916760777054
0,1.0,0.1433533530899372
1,3.0,0.1016101106655803
0,3.0,0.05386696836382181
0,3.0,0.21573881887320479
0,4.0,0.08511598518125404
1,3.0,0.14515828578893317
0,4.0,0.13356435568560962
0,2.0,0.042446001160078815
0,3.0,0.04298829755689395
0,3.0,0.10665758784168879
0,2.0,0.12341916760777054
0,1.0,0.1294739109963237
0,3.0,0.09007072295486736
1,1.0,0.11990126177513025
0,1.0,0.17361639008313537
0,2.0,0.08128455872660852
0,4.0,0.19165452614650552
0,2.0,0.0702194292370926
0,4.0,0.20518741287033246
0,5.0,0.10615028734747593
1,2.0,0.07116940841534715
0,3.0,0.08898819515985036
0,3.0,0.2160503056632139
0,3.0,0.11954150059106146
0,3.0,0.010492447073371453
1,2.0,0.01959320086615948
1,3.0,0.06887752421106605
1,1.0,0.17802418608803883
1,4.0,0.12958058243339385
0,4.0,0.09871619313021625
0,2.0,0.18875459486815946
0,2.0,0.10661157731083139
1,3.0,0.10136797981536605
0,1.0,0.1369001945156046
0,3.0,0.1827800205045806
1,4.0,0.1309893461221263
0,1.0,0.07828302057677593
0,5.0,0.050966668804436135
1,3.0,0.13039368145527852
0,5.0,0.1548721486882065
0,3.0,0.033579440595273805
0,1.0,0.02729232608514534
0,5.0,0.0697098764711096
0,5.0,0.14680393540913497
0,1.0,0.08460854206768796
0,1.0,0.06443479433407406
1,1.0,0.10054044795461956
0,3.0,0.13625132459382164
1,4.0,0.062291292672213144
0,1.0,0.10286003455069997
1,1.0,0.07982256957044052
0,1.0,0.21254936717062092
0,3.0,0.022786014210434344
0,3.0,0.13712596026895146
0,3.0,0.08893379454142356
0,3.0,0.012836014843516512
1,4.0,0.016794733696723997
1,3.0,0.04912376258479286
1,3.0,0.028823779019136225
1,2.0,0.10242909963264901
1,1.0,0.0903934545999282
1,3.0,0.1821084414042905
0,4.0,0.1520228749491832
0,3.0,0.15516691163191124
1,4.0,0.03618806722069986
0,2.0,0.06296483217719737
0,1.0,0.18977423880713448
1,2.0,0.090232205191271
0,3.0,0.07072696379460498
0,3.0,0.1434123301463926
1,3.0,0.14287970435807262
0,2.0,0.13477038862994248
0,1.0,0.13386765989425997
1,2.0,0.14423270638294713
0,4.0,0.04236837063416202
1,3.0,0.2096433424606572
1,3.0,0.08111006094932567
0,4.0,0.20967852602263218
0,2.0,0.1782235532667144
0,3.0,0.07236262693839501
